numerochronique;datedefaillance;typedefaillance;nombreaputouchees;cause
1; 10/7/2033; Ind;1;HW
1; 8/10/2033; Ind;1;HW
1; 21/11/2035; Ind;1;HW
1; 6/7/2036; Ind;1;NI
1; 16/12/2036; Ind;1;HW
1; 27/12/2036; Ind;1;HW
1; 23/5/2037; Ind;1;HW
1; 17/7/2037; Ind;1;HW
1; 20/9/2037; Ind;1;HW
1; 16/10/2037; Ind;1;HW
1; 25/9/2038; Ind;1;HW
1; 13/1/2039; Ind;1;NI
1; 4/7/2039; DCC NL;2;HW
2; 1/5/2017; DCC NL;3;FH
2; 12/1/2031; Ind;1;HW
2; 15/4/2033; Ind;1;HW
2; 29/4/2034; Ind;1;HW
2; 28/5/2035; DCC NL;2;FH
2; 17/10/2035; Ind;1;HW
2; 11/12/2036; Ind;1;NI
2; 27/12/2036; DCC NL;5;NI
2; 10/1/2037; Ind;1;HW
2; 24/3/2037; Ind;1;HW
2; 20/4/2037; Ind;1;HW
2; 29/8/2037; Ind;1;HW
2; 18/10/2037; Ind;1;HW
2; 25/9/2038; Ind;1;HW
2; 1/5/2039; Ind;1;NI
2; 21/9/2039; Ind;1;HW
2; 6/5/2040; Ind;1;HW
2; 24/5/2040; Ind;1;HW
3; 13/4/2023; Ind;1;HW
3; 22/9/2032; Ind;1;HW
3; 22/8/2033; Ind;1;HW
3; 27/10/2033; DCC L;12;SW
3; 28/5/2034; DCC NL;2;FH
3; 16/3/2037; Ind;1;HW
3; 22/7/2037; Ind;1;HW
3; 26/8/2037; Ind;1;NI
3; 8/10/2037; Ind;1;HW
3; 19/2/2038; Ind;1;HW
3; 21/6/2038; Ind;1;NI
3; 22/4/2039; Ind;1;HW
3; 10/6/2039; Ind;1;HW
3; 12/7/2039; Ind;1;HW
3; 25/9/2039; Ind;1;HW
3; 30/7/2040; Ind;1;HW
4; 18/5/2028; Ind;1;HW
4; 28/9/2028; DCC NL;1;FH
4; 28/10/2030; Ind;1;HW
4; 28/3/2035; DCC NL;2;FH
4; 27/8/2035; Ind;1;HW
4; 8/8/2036; Ind;1;HW
4; 31/8/2036; Ind;1;HW
4; 2/2/2039; Ind;1;HW
4; 1/6/2039; Ind;1;HW
4; 23/8/2039; Ind;1;HW
4; 27/10/2040; Ind;1;HW
5; 2/6/2016; DCC NL;3;HW
5; 30/10/2022; DCC NL;5;FH
5; 29/11/2024; DCC NL;1;FH
5; 29/8/2028; DCC NL;2;HW
5; 28/10/2032; Ind;1;HW
5; 4/10/2035; Ind;1;HW
5; 18/4/2036; Ind;1;HW
5; 26/9/2036; DCC NL;1;FH
5; 25/1/2037; DCC NL;2;HW
5; 6/9/2037; Ind;1;HW
5; 4/8/2038; Ind;1;NI
5; 26/8/2038; Ind;1;HW
5; 8/10/2038; Ind;1;HW
5; 12/7/2040; Ind;1;HW
5; 14/8/2040; Ind;1;NI
5; 28/9/2040; Ind;1;HW
5; 10/11/2040; Ind;1;HW
6; 10/11/2017; Ind;1;HW
6; 29/1/2022; DCC NL;4;FH
6; 30/6/2024; DCC NL;2;NI
6; 3/1/2028; Ind;1;NI
6; 26/1/2034; DCC NL;3;FH
6; 18/9/2034; Ind;1;HW
6; 8/4/2037; Ind;1;HW
6; 13/10/2037; DCC NL;2;HW
6; 12/12/2038; Ind;1;HW
6; 24/1/2039; Ind;1;HW
6; 24/10/2039; Ind;1;HW
6; 13/9/2040; Ind;1;HW
6; 21/11/2040; Ind;1;NI
6; 22/11/2040; Ind;1;HW
7; 1/12/2016; DCC NL;3;FH
7; 28/6/2029; DCC L;4;FH
7; 4/6/2033; Ind;1;HW
7; 23/11/2034; Ind;1;HW
7; 8/5/2037; Ind;1;HW
7; 26/1/2038; Ind;1;HW
7; 27/3/2039; Ind;1;HW
7; 27/5/2039; DCC NL;2;HW
7; 27/6/2039; Ind;1;HW
7; 31/8/2040; Ind;1;HW
8; 1/8/2016; DCC L;8;FH
8; 30/5/2025; DCC L;5;FH
8; 28/6/2029; DCC NL;1;FH
8; 9/6/2030; Ind;1;HW
8; 4/4/2033; DCC NL;2;HW
8; 11/7/2033; Ind;1;HW
8; 10/2/2035; Ind;1;NI
8; 25/6/2035; Ind;1;HW
8; 13/11/2035; Ind;1;HW
8; 25/2/2036; Ind;1;NI
8; 23/10/2036; Ind;1;HW
8; 9/3/2037; Ind;1;NI
8; 26/6/2037; Ind;1;HW
8; 4/9/2037; Ind;1;HW
8; 27/2/2038; Ind;1;HW
8; 8/5/2040; DCC NL;2;HW
8; 6/8/2040; Ind;1;HW
8; 8/10/2040; Ind;1;HW
9; 3/6/2030; Ind;1;NI
9; 20/11/2031; Ind;1;NI
9; 18/5/2032; Ind;1;HW
9; 20/8/2034; Ind;1;HW
9; 11/1/2036; Ind;1;NI
9; 6/8/2036; Ind;1;HW
9; 17/12/2037; Ind;1;HW
9; 7/12/2038; Ind;1;NI
9; 5/3/2039; Ind;1;HW
9; 26/7/2039; DCC NL;2;HW
9; 4/3/2040; Ind;1;HW
9; 29/6/2040; Ind;1;NI
9; 8/10/2040; Ind;1;HW
10; 3/12/2024; DCC NL;2;HW
10; 15/3/2029; Ind;1;NI
10; 27/4/2033; DCC NL;3;FH
10; 26/12/2033; Ind;1;HW
10; 19/5/2034; Ind;1;HW
10; 28/3/2036; Ind;1;HW
10; 27/7/2036; DCC NL;3;FH
10; 20/9/2037; Ind;1;NI
10; 4/11/2038; Ind;1;HW
10; 16/12/2038; DCC NL;4;HW
10; 18/1/2039; Ind;1;HW
10; 15/8/2039; Ind;1;NI
10; 6/9/2039; Ind;1;NI
10; 25/9/2039; DCC L;8;FH
10; 21/11/2039; Ind;1;HW
10; 25/11/2039; Ind;1;HW
10; 15/10/2040; Ind;1;NI
10; 10/11/2040; Ind;1;HW
11; 15/4/2026; DCC NL;2;HW
11; 13/11/2032; Ind;1;HW
11; 23/3/2034; Ind;1;HW
11; 15/7/2034; Ind;1;NI
11; 6/10/2034; Ind;1;HW
11; 11/4/2037; DCC NL;2;HW
11; 26/4/2037; Ind;1;NI
11; 6/6/2038; Ind;1;HW
11; 9/9/2038; Ind;1;HW
11; 29/9/2038; DCC NL;2;HW
11; 14/3/2039; Ind;1;NI
11; 31/7/2039; Ind;1;HW
11; 12/12/2040; Ind;1;HW
12; 30/7/2023; DCC L;5;SW
12; 28/1/2028; Ind;1;HW
12; 29/5/2030; Ind;1;HW
12; 19/5/2034; Ind;1;HW
12; 5/3/2036; Ind;1;HW
12; 27/8/2036; Ind;1;HW
12; 24/2/2037; DCC NL;2;HW
12; 25/11/2038; DCC NL;4;FH
12; 26/1/2039; Ind;1;HW
12; 1/8/2039; Ind;1;HW
12; 21/4/2040; Ind;1;HW
12; 26/4/2040; DCC NL;2;FH
12; 10/6/2040; Ind;1;HW
13; 17/11/2031; Ind;1;HW
13; 9/2/2035; Ind;1;HW
13; 31/5/2035; Ind;1;HW
13; 29/6/2037; Ind;1;HW
13; 26/3/2038; Ind;1;HW
13; 2/5/2038; Ind;1;HW
13; 1/8/2038; Ind;1;NI
13; 27/9/2039; Ind;1;HW
13; 28/10/2039; Ind;1;HW
13; 14/5/2040; Ind;1;HW
13; 4/8/2040; Ind;1;HW
13; 30/10/2040; Ind;1;HW
13; 18/11/2040; Ind;1;NI
14; 31/1/2016; DCC NL;1;FH
14; 4/7/2026; Ind;1;HW
14; 18/3/2031; Ind;1;HW
14; 31/1/2035; Ind;1;HW
14; 24/2/2035; Ind;1;HW
14; 17/11/2036; Ind;1;HW
14; 15/1/2037; Ind;1;HW
14; 10/8/2037; Ind;1;HW
14; 16/12/2037; Ind;1;NI
14; 28/1/2038; Ind;1;HW
14; 3/5/2038; Ind;1;HW
14; 2/6/2038; Ind;1;HW
14; 25/9/2038; Ind;1;HW
14; 25/11/2038; Ind;1;HW
14; 5/2/2039; Ind;1;HW
14; 10/6/2040; Ind;1;HW
14; 20/7/2040; Ind;1;HW
14; 27/10/2040; Ind;1;NI
15; 5/1/2022; DCC NL;5;HW
15; 29/9/2024; DCC NL;2;HW
15; 5/5/2033; Ind;1;HW
15; 26/11/2036; Ind;1;HW
15; 6/10/2037; Ind;1;HW
15; 21/3/2038; Ind;1;HW
15; 11/6/2039; Ind;1;HW
15; 20/8/2039; Ind;1;HW
15; 20/10/2039; Ind;1;HW
15; 18/5/2040; Ind;1;HW
15; 6/11/2040; Ind;1;HW
15; 24/12/2040; Ind;1;HW
16; 16/9/2032; Ind;1;HW
16; 27/10/2033; DCC NL;2;FH
16; 5/2/2034; Ind;1;HW
16; 29/6/2034; Ind;1;NI
16; 11/10/2034; Ind;1;HW
16; 12/12/2034; Ind;1;HW
16; 28/4/2038; Ind;1;HW
16; 26/7/2038; Ind;1;HW
16; 8/4/2039; DCC NL;2;HW
16; 27/3/2040; Ind;1;HW
17; 30/6/2024; DCC NL;1;FH
17; 22/9/2027; Ind;1;HW
17; 3/12/2029; Ind;1;HW
17; 2/9/2031; Ind;1;HW
17; 12/2/2033; Ind;1;HW
17; 19/4/2034; Ind;1;HW
17; 11/8/2034; Ind;1;HW
17; 15/1/2038; Ind;1;HW
17; 19/7/2038; Ind;1;HW
17; 14/10/2038; Ind;1;HW
17; 5/4/2039; Ind;1;HW
17; 1/6/2039; Ind;1;HW
17; 14/10/2039; Ind;1;HW
17; 27/3/2040; Ind;1;NI
17; 11/5/2040; Ind;1;HW
17; 27/10/2040; Ind;1;HW
18; 30/10/2021; DCC NL;1;FH
18; 3/7/2031; DCC L;5;HW
18; 1/6/2032; Ind;1;HW
18; 23/10/2035; Ind;1;HW
18; 29/12/2035; Ind;1;HW
18; 11/6/2036; Ind;1;HW
